id,date,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities
3177,03/07/2011,New Milford,,,,,,Landslide,Mudslide,Medium,Downpour,,,0
3178,03/07/2011,Greenfield,0.81961,,42.5804,-72.6018,"(42.580399999999997, -72.601799999999997)",Landslide,Mudslide,Medium,Rain,,,0
3180,03/07/2011,Maiquetía,7.89319,,10.5259,-66.9425,"(10.5259, -66.942499999999995)",Landslide,Mudslide,Medium,Downpour,,,0
3181,03/08/2011,Heidelberg,1.54687,,40.3927,-80.1091,"(40.392699999999998, -80.109099999999998)",Landslide,Landslide,Medium,Downpour,,,0
3182,03/08/2011,Wildwood,2.41198,Below road,38.5678,-90.6426,"(38.567799999999998, -90.642600000000002)",Landslide,Mudslide,Medium,Downpour,,,0
3183,03/08/2011,Hazard,0.70654,,37.2537,-83.1872,"(37.253700000000002, -83.187200000000004)",Landslide,Mudslide,Medium,Downpour,,,0
3187,03/09/2011,Lewiston,3.95434,,43.1372,-79.0415,"(43.1372, -79.041499999999999)",Landslide,Rockfall,Small,Downpour,,,0
3188,03/09/2011,Bethany,2.52454,,40.1854,-80.5432,"(40.185400000000001, -80.543199999999999)",Landslide,Landslide,Small,Downpour,,,0
3189,03/09/2011,Bethany,1.92763,,40.212,-80.5778,"(40.212000000000003, -80.577799999999996)",Landslide,Landslide,Medium,Downpour,,,0
3190,03/10/2011,Tunkhannock,13.6612,,41.5474,-76.1099,"(41.547400000000003, -76.109899999999996)",Landslide,Mudslide,Small,Downpour,,,0
3195,03/10/2011,Arlington,3.23558,,38.907,-77.0874,"(38.906999999999996, -77.087400000000002)",Landslide,Mudslide,Medium,Downpour,,,0
3198,03/10/2011,Hillsville,13.60254,,36.8693,-80.6597,"(36.869300000000003, -80.659700000000001)",Landslide,Landslide,Medium,Downpour,,,0
3200,03/11/2011,Bellaire,3.66747,,39.9984,-80.7785,"(39.998399999999997, -80.778499999999994)",Landslide,Landslide,Small,Downpour,,,0
3201,03/11/2011,Brilliant,4.85999,,40.2324,-80.6646,"(40.232399999999998, -80.664599999999993)",Landslide,Landslide,Medium,Downpour,,,0
3202,03/11/2011,Tunkhannock,4.84701,,41.5041,-75.982,"(41.504100000000001, -75.981999999999999)",Landslide,Mudslide,Medium,Downpour,,,0
3204,03/12/2011,Wellsville,0.79841,,40.6006,-80.64,"(40.6006, -80.64)",Landslide,Mudslide,Small,Downpour,,,0
3210,3/13/11,Brilliant,4.85999,,40.2324,-80.6646,"(40.232399999999998, -80.664599999999993)",Landslide,Landslide,Medium,Downpour,,,0
3227,3/15/11,Jacksonville,1.79927,,33.7975,-85.762,"(33.797499999999999, -85.762)",Landslide,Landslide,Small,Downpour,,,0
3231,3/15/11,Bradford Woods,4.62567,,40.6357,-80.0271,"(40.6357, -80.027100000000004)",Landslide,Landslide,Medium,Downpour,,,0
3243,3/16/11,Powhatan Point,1.01208,,39.8541,-80.8243,"(39.854100000000003, -80.824299999999994)",Landslide,Landslide,Medium,Downpour,,,0
3244,3/16/11,Wellsville,3.09494,,40.5812,-80.672,"(40.581200000000003, -80.671999999999997)",Landslide,Mudslide,Medium,Downpour,,,0
3248,3/18/11,Hadley,6.60211,,43.3197,-73.9295,"(43.319699999999997, -73.929500000000004)",Landslide,Mudslide,Medium,Rain,,,0
3255,3/20/11,Villamaría,2.36822,,5.0255,-75.5236,"(5.0255000000000001, -75.523600000000002)",Landslide,Landslide,Medium,Downpour,,,0
3262,3/21/11,Summit Park,5.09388,,40.7388,-111.6712,"(40.738799999999998, -111.6712)",Landslide,Mudslide,Small,Downpour,,,0
3300,3/26/11,Cúcuta,3.6052,Unknown,7.9467,-72.4908,"(7.9466999999999999, -72.490799999999993)",Landslide,Mudslide,Medium,Downpour,,,0
3303,3/26/11,Valley Center,5.13929,,33.1817,-117.0005,"(33.181699999999999, -117.0005)",Landslide,Landslide,Medium,Downpour,,,0
3311,3/28/11,Manizales,1.7085,,5.0569,-75.5271,"(5.0568999999999997, -75.527100000000004)",Landslide,Landslide,Medium,Rain,,,0
3339,04/05/2011,Sevierville,2.43605,,35.8473,-83.5703,"(35.847299999999997, -83.570300000000003)",Landslide,Mudslide,Small,Rain,,,0
3340,04/05/2011,Bethlehem,1.94038,,40.0607,-80.6841,"(40.060699999999997, -80.684100000000001)",Landslide,Mudslide,Small,Downpour,,,0
3343,04/06/2011,Coraopolis,2.47173,,40.5196,-80.1376,"(40.519599999999997, -80.137600000000006)",Landslide,Landslide,Small,Rain,,,0
3345,04/08/2011,Rocky River,1.57593,Below road,41.4671,-81.8242,"(41.467100000000002, -81.824200000000005)",Landslide,Landslide,Small,Rain,,,0
3346,04/09/2011,Chesapeake,25.09618,,37.9977,-81.5201,"(37.997700000000002, -81.520099999999999)",Landslide,Landslide,Small,Downpour,,,0
3347,04/10/2011,Medellín,4.19867,,6.2379,-75.5283,"(6.2378999999999998, -75.528300000000002)",Landslide,Landslide,Medium,Downpour,,,4
3351,04/10/2011,Millvale,2.94131,,40.4981,-80.0038,"(40.498100000000001, -80.003799999999998)",Landslide,Landslide,Small,Downpour,,,0
3352,04/11/2011,El Tambo,0.60599,,1.4128,-77.398,"(1.4128000000000001, -77.397999999999996)",Landslide,Landslide,Medium,Downpour,,,0
3353,04/11/2011,El Tambo,3.81445,,1.4499,-77.3834,"(1.4499, -77.383399999999995)",Landslide,Mudslide,Medium,Downpour,,,5
3355,04/12/2011,Victoria,1.19981,,12.1979,-61.699,"(12.197900000000001, -61.698999999999998)",Landslide,Landslide,Small,Downpour,,,0
3356,04/12/2011,Gouyave,5.65355,,12.1353,-61.6871,"(12.135300000000001, -61.687100000000001)",Landslide,Landslide,Small,Downpour,,,0
3357,04/12/2011,Georgetown,1.4524,,13.2767,-61.1372,"(13.2767, -61.1372)",Landslide,Landslide,Medium,Downpour,,,0
3358,04/12/2011,Bellevue,1.26817,,39.1153,-84.4881,"(39.115299999999998, -84.488100000000003)",Landslide,Landslide,Small,Downpour,,,0
3359,4/13/11,Manizales,1.07765,,5.0657,-75.5082,"(5.0656999999999996, -75.508200000000002)",Landslide,Landslide,Small,Downpour,,,0
3360,4/13/11,Villamaría,15.82404,,5.0343,-75.3723,"(5.0343, -75.372299999999996)",Landslide,Landslide,Large,Downpour,,,20
3361,4/13/11,Pittsburgh,1.29731,,40.432,-80.0062,"(40.432000000000002, -80.006200000000007)",Landslide,Complex,Small,Continuous rain,,,0
3362,4/13/11,Santa Rosa de Osos,18.91189,Unknown,6.468,-74.9411,"(6.468, -74.941100000000006)",Landslide,Landslide,Medium,Downpour,,,4
3363,4/14/11,West Homestead,1.91993,,40.3782,-79.9213,"(40.3782, -79.921300000000002)",Landslide,Mudslide,Medium,Downpour,,,0
3364,4/14/11,Bradford Woods,2.06885,,40.6525,-80.0671,"(40.652500000000003, -80.067099999999996)",Landslide,Landslide,Medium,Downpour,,,0
3365,4/15/11,Florián,0.44753,,5.8044,-73.9743,"(5.8044000000000002, -73.974299999999999)",Landslide,Mudslide,Large,Downpour,,,11
3367,4/16/11,San Antonio del Tequendama,6.08628,,4.6502,-74.399,"(4.6501999999999999, -74.399000000000001)",Landslide,Landslide,Medium,Downpour,,,0
3368,4/16/11,Hoboken,0.84845,,40.7443,-74.0424,"(40.744300000000003, -74.042400000000001)",Landslide,Mudslide,Small,Downpour,,,0
3369,4/16/11,Tiltonsville,3.77028,,40.1909,-80.6687,"(40.190899999999999, -80.668700000000001)",Landslide,Mudslide,Small,Downpour,,,0
3370,4/16/11,Elizabeth,15.03444,,39.0315,-81.5639,"(39.031500000000001, -81.563900000000004)",Landslide,Mudslide,Small,Downpour,,,0
3371,4/16/11,Brilliant,1.76001,,40.2498,-80.6329,"(40.2498, -80.632900000000006)",Landslide,Mudslide,Medium,Downpour,,,0
3372,4/16/11,Bala Cynwyd,3.74706,,39.982,-75.2055,"(39.981999999999999, -75.205500000000001)",Landslide,Mudslide,Medium,Downpour,,,0
3379,4/17/11,Thurmont,3.50924,,39.6526,-77.4274,"(39.6526, -77.427400000000006)",Landslide,Mudslide,Medium,Downpour,,,0
3386,4/21/11,Independence,2.19418,,38.9566,-84.5256,"(38.956600000000002, -84.525599999999997)",Landslide,Landslide,Small,Downpour,,,0
3387,4/21/11,Cold Spring,1.22389,,39.0189,-84.4536,"(39.018900000000002, -84.453599999999994)",Landslide,Landslide,Small,Downpour,,,0
3388,4/21/11,Williamstown,12.53751,,38.5293,-84.599,"(38.529299999999999, -84.599000000000004)",Landslide,Landslide,Small,Downpour,,,0
3389,4/21/11,Villa Hills,2.03469,,39.0639,-84.6165,"(39.063899999999997, -84.616500000000002)",Landslide,Mudslide,Medium,Downpour,,,0
3390,4/21/11,Delhi Hills,3.45556,,39.0744,-84.6449,"(39.074399999999997, -84.644900000000007)",Landslide,Landslide,Medium,Downpour,,,0
3391,4/21/11,Wilder,1.24385,,39.0456,-84.4833,"(39.0456, -84.4833)",Landslide,Landslide,Medium,Downpour,,,0
3392,4/21/11,Alexandria,4.61879,,38.9939,-84.358,"(38.993899999999996, -84.358000000000004)",Landslide,Landslide,Medium,Downpour,,,0
3393,4/22/11,Municipio de Copacabana,7.98838,,6.3704,-75.4408,"(6.3704000000000001, -75.440799999999996)",Landslide,Landslide,Medium,Downpour,,,2
3398,4/23/11,Frontino,5.0696,,6.7425,-76.1551,"(6.7424999999999997, -76.155100000000004)",Landslide,Landslide,Medium,Rain,,,0
3403,4/24/11,Macas,46.77007,,-2.0398,-78.4359,"(-2.0398000000000001, -78.435900000000004)",Landslide,Landslide,Medium,Downpour,,,7
3404,4/24/11,Sissonville,3.90856,,38.5212,-81.6749,"(38.5212, -81.674899999999994)",Landslide,Mudslide,Small,Downpour,,,0
3405,4/24/11,West Portsmouth,6.43139,,38.71,-83.0697,"(38.71, -83.069699999999997)",Landslide,Mudslide,Medium,Downpour,,,0
3406,4/24/11,Waverly,12.99718,,39.1653,-82.8435,"(39.165300000000002, -82.843500000000006)",Landslide,Mudslide,Medium,Downpour,,,0
3408,4/25/11,Hollister,8.78605,,36.5989,-93.3097,"(36.5989, -93.309700000000007)",Landslide,Mudslide,Small,Downpour,,,0
3409,4/25/11,Cleves,4.50908,,39.1369,-84.7904,"(39.136899999999997, -84.790400000000005)",Landslide,Landslide,Small,Downpour,,,0
3410,4/25/11,Ludlow,1.26285,,39.0978,-84.5604,"(39.097799999999999, -84.560400000000001)",Landslide,Landslide,Small,Downpour,,,0
3411,4/25/11,Bellevue,1.42927,,39.1075,-84.4953,"(39.107500000000002, -84.4953)",Landslide,Landslide,Small,Downpour,,,0
3412,4/25/11,Eddyville,7.88518,,37.0379,-88.0267,"(37.0379, -88.026700000000005)",Landslide,Landslide,Small,Downpour,,,0
3413,4/25/11,Cincinnati,2.59168,,39.1647,-84.4271,"(39.164700000000003, -84.427099999999996)",Landslide,Landslide,Small,Downpour,,,0
3414,4/25/11,Newport,1.73096,,39.1065,-84.501,"(39.106499999999997, -84.501000000000005)",Landslide,Landslide,Small,Downpour,,,0
3415,4/25/11,Cincinnati,2.68376,,39.1645,-84.426,"(39.164499999999997, -84.426000000000002)",Landslide,Mudslide,Small,Downpour,,,0
3416,4/25/11,Wolfhurst,7.12905,,40.127,-80.8202,"(40.127000000000002, -80.8202)",Landslide,Landslide,Small,Downpour,,,0
3417,4/25/11,Midway,6.74198,,36.4461,-92.4623,"(36.446100000000001, -92.462299999999999)",Landslide,Landslide,Small,Downpour,,,0
3418,4/25/11,Dry Ridge,2.924,,39.2515,-84.6515,"(39.2515, -84.651499999999999)",Landslide,Landslide,Medium,Downpour,,,0
3419,4/25/11,Barrackville,1.6033,,39.4896,-80.1708,"(39.489600000000003, -80.1708)",Landslide,Mudslide,Medium,Downpour,,,0
3427,4/26/11,Amelia,4.45788,,39.0188,-84.2677,"(39.018799999999999, -84.267700000000005)",Landslide,Landslide,Small,Downpour,,,0
3428,4/26/11,Bolivar,9.34376,,35.1802,-88.9436,"(35.180199999999999, -88.943600000000004)",Landslide,Landslide,Small,Downpour,,,0
3434,4/27/11,Dickson,8.14549,,36.0562,-87.4745,"(36.056199999999997, -87.474500000000006)",Landslide,Landslide,Small,Downpour,,,0
3435,4/27/11,Ludlow,2.0883,,39.1098,-84.5571,"(39.1098, -84.557100000000005)",Landslide,Mudslide,Small,Downpour,,,0
3436,4/27/11,McEwen,12.81745,,36.1638,-87.5085,"(36.163800000000002, -87.508499999999998)",Landslide,Landslide,Small,Downpour,,,0
3438,4/28/11,Dawson Springs,8.74503,,37.1552,-87.7898,"(37.155200000000001, -87.7898)",Landslide,Landslide,Medium,Downpour,,,0
3440,4/29/11,Harlan,15.7657,,36.8755,-83.1497,"(36.875500000000002, -83.149699999999996)",Landslide,Mudslide,Medium,Continuous rain,,,0
3441,4/30/11,Willow Springs,13.48426,,36.9118,-92.0833,"(36.911799999999999, -92.083299999999994)",Landslide,Landslide,Medium,Downpour,,,0
3443,05/01/2011,Cumberland,8.68702,,36.9284,-83.0638,"(36.928400000000003, -83.063800000000001)",Landslide,Landslide,Small,Downpour,,,0
3445,05/03/2011,Turpin Hills,2.88328,,39.0968,-84.4086,"(39.096800000000002, -84.408600000000007)",Landslide,Mudslide,Small,Downpour,,,0
3446,05/03/2011,Bridgetown,4.26162,,39.12,-84.6621,"(39.119999999999997, -84.662099999999995)",Landslide,Mudslide,Small,Downpour,,,0
3448,05/03/2011,Mack,2.95385,,39.1333,-84.662,"(39.133299999999998, -84.662000000000006)",Landslide,Mudslide,Small,Downpour,,,0
3449,05/03/2011,New Burlington,1.81969,,39.2534,-84.5376,"(39.253399999999999, -84.537599999999998)",Landslide,Mudslide,Small,Downpour,,,0
3450,05/03/2011,Ludlow,1.27755,,39.0973,-84.5609,"(39.097299999999997, -84.560900000000004)",Landslide,Mudslide,Medium,Downpour,,,0
3452,05/03/2011,Samacá,0.85976,,5.5002,-73.4832,"(5.5002000000000004, -73.483199999999997)",Landslide,Complex,Medium,Downpour,,,2
3454,05/03/2011,Augusta,8.35471,,38.7981,-84.0971,"(38.798099999999998, -84.097099999999998)",Landslide,Mudslide,Small,Downpour,,,0
3455,05/03/2011,Frankfort,2.05395,,38.1825,-84.8757,"(38.182499999999997, -84.875699999999995)",Landslide,Mudslide,Small,Downpour,,,0
3456,05/03/2011,Frankfort,3.61757,,38.1684,-84.8703,"(38.168399999999998, -84.8703)",Landslide,Mudslide,Medium,Downpour,,,0
3457,05/03/2011,Frankfort,3.19663,,38.1723,-84.8775,"(38.1723, -84.877499999999998)",Landslide,Mudslide,Medium,Downpour,,,0
3458,05/03/2011,Maysville,2.33611,,38.6487,-83.7193,"(38.648699999999998, -83.719300000000004)",Landslide,Mudslide,Medium,Downpour,,,0
3459,05/03/2011,Aberdeen,5.88319,,38.7037,-83.7895,"(38.703699999999998, -83.789500000000004)",Landslide,Landslide,Medium,Downpour,,,0
3460,05/02/2011,Quito,4.39517,Urban area,-0.2648,-78.5074,"(-0.26479999999999998, -78.507400000000004)",Landslide,Mudslide,Medium,Unknown,,7,5
3463,05/04/2011,Swanton,5.80477,,44.9378,-73.0562,"(44.937800000000003, -73.056200000000004)",Landslide,Mudslide,Small,Downpour,,,0
3464,05/04/2011,Swanton,5.93705,Above river,44.9344,-73.051,"(44.934399999999997, -73.051000000000002)",Landslide,Mudslide,Medium,Downpour,,,0
3466,05/05/2011,Barre,6.58098,,44.2553,-72.4875,"(44.255299999999998, -72.487499999999997)",Landslide,Mudslide,Small,Downpour,,,0
3471,05/08/2011,Belén,2.28425,,6.0061,-72.924,"(6.0061, -72.924000000000007)",Landslide,Landslide,Medium,Downpour,,,0
3472,05/08/2011,Ángeles,15.05161,,10.1118,-83.9793,"(10.111800000000001, -83.979299999999995)",Landslide,Landslide,Medium,Rain,,,0
3478,05/08/2011,Victor,14.40898,,43.5411,-111.2683,"(43.5411, -111.2683)",Landslide,Mudslide,Small,Downpour,,,0
3482,05/10/2011,Charleston,6.0222,,38.3922,-81.5896,"(38.392200000000003, -81.589600000000004)",Landslide,Mudslide,Small,Downpour,,,0
3486,05/11/2011,Burlington,4.35442,,38.4458,-82.5453,"(38.445799999999998, -82.545299999999997)",Landslide,Landslide,Small,Downpour,,,0
3487,05/11/2011,Ironton,19.76853,,38.6743,-82.5388,"(38.674300000000002, -82.538799999999995)",Landslide,Landslide,Small,Downpour,,,0
3488,05/11/2011,Coal Grove,9.74624,,38.544,-82.548,"(38.543999999999997, -82.548000000000002)",Landslide,Landslide,Small,Downpour,,,0
3489,05/11/2011,Ironton,20.40835,,38.6451,-82.4937,"(38.645099999999999, -82.493700000000004)",Landslide,Landslide,Medium,Downpour,,,0
3490,05/12/2011,Brooklyn Heights,0.81717,,41.4184,-81.6849,"(41.418399999999998, -81.684899999999999)",Landslide,Mudslide,Medium,Downpour,,,0
3493,5/13/11,Masontown,5.82547,,39.8842,-79.8521,"(39.8842, -79.852099999999993)",Landslide,Mudslide,Small,Downpour,,,0
3494,5/13/11,Washington,18.14779,,40.0205,-80.3194,"(40.020499999999998, -80.319400000000002)",Landslide,Mudslide,Small,Downpour,,,0
3495,5/13/11,Maple Glen,1.49457,,40.0118,-79.9935,"(40.011800000000001, -79.993499999999997)",Landslide,Landslide,Medium,Continuous rain,,,0
3498,5/15/11,Whitehall,16.90533,,43.6128,-73.5977,"(43.6128, -73.597700000000003)",Landslide,Mudslide,Small,Downpour,,,0
3499,5/16/11,Cali,8.30406,,3.4677,-76.5908,"(3.4676999999999998, -76.590800000000002)",Landslide,Landslide,Medium,Downpour,,,0
3500,5/16/11,Lebrija,9.21217,,7.096,-73.2994,"(7.0960000000000001, -73.299400000000006)",Landslide,Landslide,Medium,Downpour,,,2
3501,5/17/11,Piedecuesta,10.55986,,6.905,-73.0021,"(6.9050000000000002, -73.002099999999999)",Landslide,Landslide,Medium,Downpour,,,0
3502,5/17/11,Curtisville,2.01507,,40.6573,-79.8375,"(40.657299999999999, -79.837500000000006)",Landslide,Landslide,Small,Downpour,,,0
3503,5/18/11,San Vicente de Chucurí,0.80432,,6.8835,-73.4166,"(6.8834999999999997, -73.416600000000003)",Landslide,Complex,Medium,Downpour,,,1
3504,5/18/11,Huntington,1.71788,,38.4069,-82.4333,"(38.4069, -82.433300000000003)",Landslide,Landslide,Small,Downpour,,,0
3505,5/18/11,Huntington,2.13503,,38.4072,-82.4261,"(38.407200000000003, -82.426100000000005)",Landslide,Landslide,Small,Downpour,,,0
3506,5/18/11,Huntington,2.94557,,38.4001,-82.4685,"(38.400100000000002, -82.468500000000006)",Landslide,Landslide,Small,Downpour,,,0
3507,5/18/11,Huntington,2.76021,,38.4007,-82.4662,"(38.400700000000001, -82.466200000000001)",Landslide,Landslide,Small,Downpour,,,0
3508,5/18/11,Huntington,0.01392,,38.4193,-82.4453,"(38.4193, -82.445300000000003)",Landslide,Landslide,Small,Downpour,,,0
3509,5/18/11,West Liberty,11.0113,,40.1095,-80.4911,"(40.109499999999997, -80.491100000000003)",Landslide,Mudslide,Small,Downpour,,,0
3510,5/18/11,Coraopolis,2.45126,,40.521,-80.138,"(40.521000000000001, -80.138000000000005)",Landslide,Landslide,Small,Downpour,,,0
3511,5/18/11,Russellton,4.06157,,40.5755,-79.8282,"(40.575499999999998, -79.828199999999995)",Landslide,Landslide,Medium,Downpour,,,0
3514,5/19/11,Plum,1.0937,,40.5071,-79.7401,"(40.507100000000001, -79.740099999999998)",Landslide,Landslide,Small,Downpour,,,0
3515,5/19/11,Youngwood,3.51907,,40.2357,-79.5358,"(40.235700000000001, -79.535799999999995)",Landslide,Landslide,Small,Downpour,,,0
3516,5/19/11,Wolf Creek,8.65312,,41.2554,-111.8305,"(41.255400000000002, -111.8305)",Landslide,Landslide,Medium,Downpour,,,0
3517,5/19/11,Ingram,0.7126,,40.448,-80.0595,"(40.448, -80.0595)",Landslide,Landslide,Medium,Downpour,,,0
3518,5/20/11,Pittsburgh,0.26199,,40.4407,-79.9928,"(40.4407, -79.992800000000003)",Landslide,Landslide,Small,Downpour,,,0
3522,5/21/11,Santaquin,7.91495,,39.9121,-111.7429,"(39.912100000000002, -111.74290000000001)",Landslide,Mudslide,Small,Downpour,,,0
3523,5/21/11,Leetsdale,1.11499,,40.5558,-80.2174,"(40.555799999999998, -80.217399999999998)",Landslide,Creep,Medium,Downpour,,,0
3524,5/21/11,Leetsdale,1.11499,,40.5558,-80.2174,"(40.555799999999998, -80.217399999999998)",Landslide,Creep,Medium,Downpour,,,0
3526,5/22/11,Farmington,3.12368,,41.0033,-111.8657,"(41.003300000000003, -111.8657)",Landslide,Mudslide,Small,Downpour,,,0
3527,5/22/11,Beaver,14.71664,,38.2717,-112.473,"(38.271700000000003, -112.473)",Landslide,Complex,Small,Downpour,,,0
3528,5/22/11,Grantsville,30.28399,,40.3398,-112.5716,"(40.339799999999997, -112.5716)",Landslide,Mudslide,Small,Downpour,,,0
3529,5/22/11,Centerville,4.54095,,40.9108,-111.8191,"(40.910800000000002, -111.81910000000001)",Landslide,Landslide,Small,Downpour,,,0
3531,5/23/11,Arnold,3.0244,,40.5813,-79.8024,"(40.581299999999999, -79.802400000000006)",Landslide,Landslide,Small,Downpour,,,0
3537,5/25/11,Sioux City,4.3821,,42.5337,-96.3726,"(42.533700000000003, -96.372600000000006)",Landslide,Mudslide,Small,Downpour,Two inches since Midnight,,0
3538,5/25/11,Ann Arbor,1.89658,,42.2939,-83.7342,"(42.293900000000001, -83.734200000000001)",Landslide,Mudslide,Small,Downpour,,,0
3548,5/27/11,Lake Placid,11.70793,,44.3666,-73.8973,"(44.366599999999998, -73.897300000000001)",Landslide,Landslide,Small,Downpour,,,0
3550,5/28/11,Alton,1.71596,Bluff,38.8994,-90.2006,"(38.8994, -90.200599999999994)",Landslide,Mudslide,Medium,Downpour,,,0
3551,5/29/11,Barre,0.65528,,44.1921,-72.4975,"(44.192100000000003, -72.497500000000002)",Landslide,Landslide,Small,Downpour,,,0
3553,5/30/11,Wolf Creek,8.65312,,41.2554,-111.8305,"(41.255400000000002, -111.8305)",Landslide,Landslide,Small,Rain,,,0
3554,5/30/11,Sundance,7.07507,,44.4648,-104.4111,"(44.464799999999997, -104.4111)",Landslide,Mudslide,Small,Unknown,,,0
3555,5/30/11,Barre,1.15359,,44.19,-72.4914,"(44.19, -72.491399999999999)",Landslide,Mudslide,Small,Downpour,,,0
3563,06/02/2011,Jacmel,0.19079,,18.2348,-72.5364,"(18.2348, -72.5364)",Landslide,Landslide,Small,Downpour,,,0
3564,06/02/2011,Hinche,7.86436,,19.2088,-71.9747,"(19.2088, -71.974699999999999)",Landslide,Landslide,Medium,Downpour,,,1
3569,06/03/2011,San José de Las Matas,2.72462,,19.3556,-70.9189,"(19.355599999999999, -70.918899999999994)",Landslide,Landslide,Medium,Downpour,,,1
3572,06/05/2011,El Ángel,28.29459,,0.8479,-78.0609,"(0.84789999999999999, -78.060900000000004)",Landslide,Landslide,Medium,Downpour,,,0
3573,06/05/2011,Keystone,5.82093,,39.5676,-105.9334,"(39.567599999999999, -105.93340000000001)",Landslide,Mudslide,Medium,Rain,,,0
3574,06/06/2011,Santa Rosa del Sur,26.89879,,7.7895,-74.2239,"(7.7895000000000003, -74.2239)",Landslide,Landslide,Medium,Downpour,,,2
3576,06/07/2011,Pétionville,0.11071,,18.5135,-72.2853,"(18.513500000000001, -72.285300000000007)",Landslide,Landslide,Large,Downpour,,,13
3599,06/11/2011,Dayton,1.06742,,39.1186,-84.4826,"(39.118600000000001, -84.482600000000005)",Landslide,Mudslide,Medium,Rain,,,0
3600,06/11/2011,Keokuk,2.92601,,40.3722,-91.3955,"(40.372199999999999, -91.395499999999998)",Landslide,Mudslide,Medium,Downpour,,,
